ImageId,EncodedPixels
20200311_151802, 218940 9 219452 11 219962 14 220473 16 220983 19 221493 23 222004 25 222516 26 223028 27 223539 29 224051 29 224563 30 225075 30 225588 30 226100 31 226613 30 227126 30 227640 28 228154 26 228667 24 229182 20 229698 13
20200311_151802, 38768 1 39280 1 39791 3 40303 3 40803 2 40811 7 41315 4 41322 9 41827 16 42339 17 42851 17 43363 17 43875 17 44387 17 44899 17 45411 17 45923 17 46435 17 46947 17 47459 17 47971 17 48484 15 48996 15 49508 15 50020 15 50532 15 51045 13 51557 13 52070 12 52582 12 53095 10 53607 10 54120 8 54633 6
20200311_151802, 40633 3 41142 8 41652 12 42164 13 42675 16 43186 18 43697 20 44209 21 44720 22 45231 23 45743 23 46254 24 46766 25 47278 25 47789 25 48301 25 48812 26 49324 26 49836 26 50347 27 50859 27 51371 27 51884 25 52396 23 52909 21 53422 19 53935 17 54449 13 54961 13 55475 8
20200311_151802, 44314 2 44823 9 45333 13 45845 15 46356 16 46868 17 47379 18 47890 19 48402 19 48914 20 49426 19 49938 19 50450 19 50961 20 51473 20 51985 20 52497 20 53009 20 53521 19 54033 20 54545 20 55057 19 55569 19 56081 19 56593 18 57106 16 57618 16 58130 15 58643 12 59157 7 59670 5
20200311_151802, 58199 9 58711 12 59222 15 59734 16 60245 19 60756 21 61268 22 61779 24 62291 25 62803 26 63315 26 63827 27 64339 27 64851 28 65363 28 65875 28 66387 28 66899 29 67411 29 67923 29 68435 29 68948 28 69460 28 69972 28 70485 27 70997 27 71511 25 72024 23 72537 22 73051 20 73565 18 74081 14 74596 10 75110 8 75622 8 76138 2
20200311_151802, 108328 5 108838 9 109349 10 109861 11 110372 12 110882 14 111393 15 111904 17 112415 18 112926 19 113437 20 113948 21 114460 21 114972 21 115484 21 115996 21 116507 22 117019 22 117531 21 118043 21 118555 21 119067 21 119579 21 120091 21 120603 20 121115 20 121627 19 122139 19 122651 17 123162 17 123674 16 124186 16 124698 15 125210 14 125723 12 126235 9 126747 6 127260 3
20200311_151802, 119644 6 120153 12 120665 13 121176 14 121688 16 122199 18 122711 21 123222 25 123733 29 123763 1 124245 34 124756 36 125268 36 125780 37 126292 37 126804 38 127316 38 127828 38 128340 38 128852 38 129364 38 129877 37 130389 37 130902 36 131414 37 131927 36 132439 35 132952 35 133464 34 133976 34 134489 32 135001 32 135513 31 136026 30 136538 29 137050 29 137563 27 138075 26 138588 21 139101 10 139615 6 140129 3 140641 2
20200311_151802, 26315 5 26823 12 27333 16 27844 18 28356 19 28867 20 29378 21 29890 21 30402 21 30913 23 31425 22 31937 22 32449 22 32960 23 33472 23 33984 23 34496 23 35008 23 35521 21 36033 21 36545 21 37057 21 37569 20 38082 19 38595 17 39107 17 39621 13 40139 5
20200311_151802, 216772 2 217282 6 217792 9 218302 13 218812 16 219323 18 219835 18 220347 18 220859 19 221371 19 221882 20 222394 21 222906 21 223418 20 223930 19 224442 20 224954 20 225466 19 225978 19 226490 19 227002 19 227514 19 228026 19 228538 18 229050 18 229562 17 230074 16 230586 15 231099 12 231611 10 232123 8 232637 2
20200311_151802, 51518 4 52026 10 52537 11 53041 20 53551 22 54063 22 54574 23 55086 23 55597 24 56108 25 56620 25 57132 24 57643 25 58155 24 58667 24 59179 24 59691 23 60203 23 60715 22 61227 22 61739 22 62252 20 62764 19 63276 18 63789 16 64302 13 64815 4
20200311_151802, 241814 4 242325 9 242835 1 242837 13 243345 18 243856 18 244366 19 244877 20 245387 22 245899 24 246411 24 246923 24 247435 26 247947 26 248459 26 248971 25 249483 24 249995 23 250508 21 251020 21 251532 21 252045 21 252557 19 253069 18 253582 15 254094 14 254607 4
20200311_151802, 104296 1 104806 7 105316 11 105827 11 106339 12 106850 15 107362 16 107873 19 108385 21 108896 22 109408 23 109920 24 110432 25 110944 25 111457 24 111969 25 112481 25 112993 25 113506 25 114018 25 114530 26 115043 27 115555 27 116068 27 116581 26 117093 27 117605 27 118119 25 118631 25 119144 24 119658 22 120170 22 120684 20 121198 18 121713 14 122228 8
20200311_151802, 161045 5 161555 7 162065 9 162577 9 163088 11 163598 13 164109 14 164620 15 165131 15 165642 16 166154 16 166665 17 167177 17 167688 17 168200 17 168711 18 169222 19 169735 18 170246 19 170758 19 171270 19 171782 18 172294 18 172806 18 173317 19 173829 19 174341 19 174852 20 175364 19 175876 19 176388 18 176900 17 177411 17 177923 16 178435 15 178947 15 179458 15 179970 15 180482 14 180994 12 181506 10 182019 9 182531 8 183043 8 183555 8 184067 7 184579 7 185091 7 185604 6 186117 4
20200311_151802, 157437 5 157947 8 158458 10 158969 11 159481 11 159992 12 160502 15 161013 16 161524 17 162036 17 162547 18 163059 18 163571 18 164083 18 164594 20 165106 20 165618 20 166130 20 166642 20 167154 20 167666 20 168178 20 168690 20 169202 20 169714 21 170226 20 170738 20 171250 20 171762 20 172275 19 172787 19 173299 18 173811 18 174323 18 174835 17 175347 17 175859 17 176370 17 176882 11 177394 9 177906 7 178418 5 178930 1 178933 1
20200311_151802, 26471 2 26980 7 27491 9 28002 11 28514 12 29025 13 29536 14 30047 15 30559 16 31070 17 31582 17 32093 18 32605 18 33117 18 33629 18 34141 18 34653 19 35165 19 35678 18 36190 18 36703 17 37215 17 37729 15 38241 15 38754 14 39267 13 39779 12 40291 12 40805 6 41319 3
20200311_151802, 37194 2 37706 7 38215 15 38725 18 39236 20 39748 21 40260 21 40771 23 41283 24 41795 25 42307 25 42819 25 43331 26 43843 26 44355 26 44868 26 45380 26 45893 26 46406 25 46919 24 47431 24 47944 23 48457 22 48970 20 49483 19 49996 18 50509 16 51022 15 51535 13 52048 12 52563 6
20200311_151802, 28419 1 28421 3 28425 1 28428 1 28928 14 29437 19 29948 20 30458 22 30969 23 31480 24 31991 25 32501 26 33011 28 33522 29 34034 28 34546 27 35057 28 35569 27 36080 28 36591 28 37102 29 37614 27 38126 27 38638 25 39151 23 39664 12
20200311_151802, 138609 6 139111 18 139621 21 140132 24 140643 26 141155 28 141666 29 142178 29 142690 29 143202 29 143713 30 144225 29 144737 29 145249 28 145761 27 146273 27 146785 26 147297 25 147809 25 148321 24 148833 24 149345 23 149858 22 150370 21 150882 20 151395 18 151908 15 152421 13 152935 10 153450 5 153962 5
20200311_151802, 238388 4 238898 7 239410 9 239921 10 240432 12 240944 12 241456 13 241967 14 242479 14 242991 15 243503 16 244015 16 244527 16 245038 18 245550 18 246062 18 246574 17 247087 16 247599 16 248111 16 248623 15 249135 14 249648 13 250160 13 250672 13 251185 12 251697 12 252209 12 252723 10 253236 8
20200311_151802, 33441 5 33946 12 34456 14 34968 14 35479 16 35990 17 36501 18 37012 19 37524 19 38035 20 38547 20 39059 20 39570 21 40082 21 40594 20 41106 20 41618 20 42129 20 42641 20 43153 19 43665 19 44177 18 44688 19 45200 18 45712 18 46224 18 46736 17 47248 17 47760 16 48273 14 48785 14 49297 13 49809 13 50322 11 50835 10 51348 7
20200311_151802, 239274 9 239785 11 240296 12 240807 13 241318 14 241829 15 242340 16 242851 18 243363 18 243874 19 244385 20 244897 20 245409 20 245923 17 246435 17 246947 17 247461 15 247973 15 248485 15 248998 13 249510 13 250022 13 250534 12 251046 11 251559 8 252071 7 252583 6 253096 4
20200311_151802, 255667 14 256175 18 256687 19 257200 18 257712 19 258225 20 258738 19 259250 19 259762 18 260273 18 260786 15 261297 6 261308 3
20200311_151804, 57179 2 57690 7 58199 12 58710 14 59222 15 59734 16 60245 17 60756 19 61267 22 61779 22 62291 23 62803 24 63315 25 63827 26 64339 26 64851 27 65363 27 65875 28 66386 29 66899 28 67411 28 67923 28 68435 28 68947 29 69459 29 69971 29 70484 28 70997 26 71509 26 72024 23 72538 19 73051 18 73565 15 74079 11 74594 7
20200311_151804, 50488 9 50995 16 51505 18 52016 20 52526 22 53037 24 53549 24 54060 25 54572 25 55083 26 55595 26 56106 27 56617 28 57129 27 57641 26 58153 26 58664 27 59177 25 59689 25 60201 24 60714 22 61226 21 61739 18 62251 16 62763 14 63276 12 63790 5
20200311_151804, 215884 8 216395 10 216907 12 217417 15 217929 16 218440 18 218952 18 219464 19 219976 20 220488 21 221000 21 221512 21 222024 21 222536 21 223048 22 223560 22 224073 21 224585 20 225097 20 225609 20 226122 19 226634 19 227146 19 227659 18 228171 18 228683 18 229197 15 229711 13 230224 11 230738 9 231250 8 231763 7 232275 6 232787 6 233300 5
20200311_151804, 35144 4 35654 10 36165 14 36677 16 37188 17 37700 19 38212 19 38724 20 39236 20 39748 21 40260 21 40772 22 41284 22 41796 23 42308 23 42820 24 43332 24 43843 25 44355 25 44867 26 45379 26 45891 26 46404 26 46916 26 47428 26 47940 26 48452 26 48964 25 49477 23 49990 22 50502 21 51015 20 51528 18 52041 16 52554 14 53067 12 53580 9 54094 6
20200311_151804, 41144 6 41654 10 42165 14 42676 17 43187 18 43698 20 44210 20 44721 22 45232 23 45744 23 46255 24 46767 24 47279 24 47791 24 48303 24 48814 25 49326 25 49838 25 50350 25 50862 25 51374 24 51886 24 52399 23 52911 22 53423 21 53935 19 54448 17 54960 15 55472 15 55985 12 56498 6
20200311_151804, 26468 5 26978 8 27489 9 28001 10 28512 12 29024 13 29535 15 30046 16 30558 17 31068 19 31580 19 32092 20 32603 21 33115 22 33627 22 34139 22 34651 12 34669 4 35164 6 35172 3 35183 2 35676 6 35695 2 36188 6 36208 1 36700 7 36720 1 37213 5 37232 1 37726 4 37744 1 38239 3 38752 2 39265 2
20200311_151804, 44319 7 44829 9 45339 12 45850 13 46361 14 46872 15 47383 16 47893 18 48403 20 48915 20 49426 20 49938 20 50450 20 50962 20 51474 19 51986 19 52498 19 53010 19 53521 20 54033 19 54545 19 55057 18 55569 18 56082 16 56594 15 57106 13 57618 13 58131 11 58645 8 59158 6
20200311_151804, 54015 9 54523 15 55033 20 55544 22 56055 24 56567 24 57078 26 57590 26 58102 27 58614 27 59127 26 59640 25 60152 25 60665 24 61177 24 61690 23 62202 23 62715 21 63227 21 63743 16 64257 13
20200311_151804, 243381 1 243890 8 244401 10 244912 12 245423 14 245934 15 246446 15 246958 15 247469 16 247981 16 248492 17 249004 17 249516 17 250027 18 250539 18 251051 18 251563 18 252075 18 252586 19 253098 18 253610 18 254122 18 254633 18 255145 18 255657 14 256169 12 256682 11 257194 11 257706 11 258218 11 258731 9 259243 10 259754 11 260267 10 260779 10 261291 11 261805 10
20200311_151804, 26827 5 27338 9 27848 13 28357 17 28867 20 29378 21 29890 22 30401 23 30911 25 31422 26 31932 28 32443 29 32955 29 33467 29 33979 29 34491 29 35003 28 35515 28 36027 27 36539 26 37051 26 37563 25 38076 24 38590 21 39106 16 39630 1
20200311_151804, 34663 6 35170 2 35175 8 35682 13 36194 14 36707 13 37218 14 37730 14 38242 15 38754 15 39267 15 39778 16 40290 16 40803 16 41314 17 41826 17 42338 17 42850 18 43362 18 43874 18 44386 18 44898 18 45410 18 45922 18 46434 18 46946 17 47458 17 47970 17 48483 15 48995 16 49507 16 50019 15 50532 14 51044 14 51557 13 52070 12 52584 10 53097 8 53611 5
20200311_151804, 242951 3 247555 2 247570 3 248067 18 248579 18 249091 18 249603 18 250115 18 250627 18 251139 18 251652 17 252164 17 252676 17 253188 17 253700 17 254213 16 254725 16 255237 16 255750 14 256263 13 256776 12 257288 12 257800 12 258313 11 258825 11 259338 10 259851 8 260363 8 260875 8 261387 8 261901 5
20200311_151804, 135029 1 135541 2 136053 3 136564 4 137074 7 137585 8 138097 8 138592 3 138599 19 139104 27 139616 27 140128 27 140640 27 141152 27 141664 27 142176 27 142687 27 143199 27 143711 26 144223 26 144733 28 145245 27 145756 28 146268 27 146780 27 147293 25 147805 23 148317 22 148829 21 149340 21 149853 18 150369 3
20200311_151804, 206041 2 206552 5 207063 7 207575 8 208087 8 208598 9 209110 10 209621 11 210133 12 210644 13 211155 14 211667 14 212178 15 212690 16 213202 16 213714 16 214226 16 214738 16 215250 16 215762 16 216274 16 216786 16 217298 16 217810 16 218322 16 218834 16 219346 16 219858 16 220370 16 220883 15 221395 15 221907 15 222419 15 222931 15 223443 15 223955 11 223967 3 224467 9 224479 3 224980 7 224993 1 225493 6 226006 3
20200311_151804, 35997 8 36505 13 37015 15 37525 17 38035 19 38547 19 39058 21 39570 21 40081 21 40593 21 41105 21 41617 21 42129 21 42641 21 43153 20 43665 20 44177 20 44689 19 45201 19 45713 18 46224 19 46736 19 47248 18 47761 16 48273 15 48785 14 49298 12 49811 9 50323 8 50837 5
20200311_151804, 210064 1 210067 2 210564 18 211073 22 211585 22 212097 22 212608 24 213120 24 213632 24 214144 25 214656 25 215168 25 215680 25 216193 24 216706 23 217218 23 217732 20 218245 19 218758 17 219270 17 219783 15 220296 13
20200311_151804, 197915 5 198421 14 198925 23 199434 26 199944 29 200454 32 200965 33 201476 35 201988 36 202499 38 203011 38 203523 40 204035 41 204548 41 205066 35 205580 33 206094 31 206608 29 207121 27 207633 25 208147 21 208661 16
20200311_151804, 119661 1 120160 5 120168 9 120663 28 121173 34 121683 36 122195 36 122707 36 123219 37 123730 38 124243 37 124755 37 125266 38 125778 38 126290 38 126802 38 127314 38 127826 38 128339 37 128850 38 129362 38 129874 38 130386 38 130898 38 131411 37 131923 37 132435 37 132947 37 133459 37 133972 36 134484 35 134996 33 135509 32 136023 30 136536 28 137049 25 137565 20 138080 17 138595 4
20200311_151804, 81263 1 81772 5 82283 6 82794 8 83304 11 83813 14 84324 15 84836 16 85347 17 85859 17 86371 17 86883 17 87394 19 87906 19 88418 19 88930 19 89442 19 89954 19 90466 20 90978 20 91490 20 92002 20 92514 20 93026 20 93538 20 94050 21 94562 21 95074 21 95586 21 96098 21 96611 20 97123 20 97635 20 98147 20 98659 20 99171 19 99683 19 100195 18 100707 18 101219 17 101732 16 102244 15 102757 14 103270 13 103783 11 104295 11 104808 10 105320 9 105833 8 106345 8 106858 7 107370 7 107883 5 108396 3
20200311_151804, 254653 2 255163 8 255671 12 256181 15 256693 15 257205 16 257717 17 258229 17 258740 19 259253 18 259765 19 260277 19 260789 19 261302 17 261815 16
20200311_151804, 22284 7 22795 10 23306 12 23818 15 24330 18 24842 20 25354 21 25866 21 26378 22 26891 21 27403 21 27915 21 28428 21 28940 21 29453 21 29965 22 30478 21 30991 21 31504 20 32016 20 32529 19 33041 19 33554 18 34066 17 34579 15 35092 12
20200311_151804, 237879 1 237881 1 238389 7 238900 11 239411 13 239922 14 240434 14 240945 14 241457 14 241969 14 242479 17 242991 17 243503 17 244014 19 244526 19 245038 19 245550 19 246062 18 246573 19 247085 19 247597 19 248109 18 248621 16 249133 16 249645 16 250157 15 250669 15 251181 14 251693 12 252205 11 252718 10 253230 9 253742 8 254254 7
20200311_151804, 243461 13 243972 17 244483 20 244994 21 245506 21 246018 20 246530 20 247043 17 247557 13
20200311_151804, 206021 3 206532 7 207044 8 207556 8 208067 10 208579 11 209090 12 209602 13 210114 13 210626 14 211137 15 211649 15 212161 15 212673 15 213185 15 213697 15 214209 15 214720 16 215232 16 215744 16 216257 15 216769 15 217281 15 217793 15 218305 15 218817 15 219329 15 219842 14 220354 14 220866 14 221378 14 221890 14 222402 14 222914 14 223426 14 223938 13 224450 13 224962 12 225474 12 225986 12 226498 12 227010 11 227522 11 228034 11 228546 11 229059 10 229572 8 230084 7 230597 6 231110 4
20200313_140419, 242864 7 243375 9 243887 10 244399 11 244911 11 245423 11 245934 13 246446 13 246958 14 247469 16 247981 16 248493 16 249005 17 249517 17 250029 17 250541 17 251053 17 251565 17 252077 17 252588 18 253100 18 253612 18 254124 18 254636 18 255148 18 255660 18 256172 18 256685 17 257197 17 257709 16 258221 15 258733 15 259245 15 259758 14 260270 12 260782 9 261294 7 261808 2
20200313_140419, 216397 6 216907 12 217418 14 217929 15 218441 16 218952 18 219464 18 219976 19 220487 21 220999 21 221512 21 222024 21 222536 21 223048 22 223560 22 224072 22 224584 22 225096 22 225609 21 226121 21 226633 20 227146 19 227658 19 228170 18 228683 17 229197 15 229711 12 230226 9 230740 6 231253 5 231766 3
20200313_140419, 44827 5 45337 9 45847 12 46358 14 46868 17 47380 18 47891 19 48403 19 48915 19 49427 19 49939 19 50451 18 50962 19 51474 19 51986 19 52498 18 53010 18 53522 18 54034 18 54546 17 55058 16 55570 16 56082 16 56594 15 57106 14 57618 13 58131 11 58643 11 59156 9 59668 8 60183 3
20200313_140419, 201350 3 201861 6 202372 8 202884 8 203396 9 203908 10 204420 10 204932 11 205444 12 205956 13 206468 13 206980 14 207492 14 208004 15 208516 15 209027 17 209539 18 210051 18 210563 19 211075 19 211587 19 212099 19 212611 19 213123 19 213635 19 214147 19 214659 19 215171 19 215683 19 216196 18 216709 16 217221 16 217735 13 218247 12 218759 11 219272 9 219785 8 220298 7
20200313_140419, 26469 3 26979 7 27490 9 28001 11 28512 12 29024 13 29535 15 30046 16 30557 18 31069 18 31581 18 32092 20 32604 20 33116 20 33628 20 34140 13 34157 3 34652 12 34669 3 35164 12 35182 2 35677 10 35695 1 36189 6 36196 3 36207 1 36702 4 36720 1 37214 4 37232 1 37727 3 38240 2 38753 1 39778 1
20200313_140419, 57178 3 57688 9 58198 12 58709 15 59221 17 59732 18 60244 19 60756 20 61267 21 61779 22 62291 23 62803 24 63315 24 63827 25 64339 26 64851 26 65363 27 65875 27 66387 27 66899 28 67411 28 67923 28 68435 28 68947 28 69459 28 69972 27 70484 27 70996 27 71509 26 72022 25 72535 24 73049 22 73563 19 74077 17 74590 15 75104 13 75618 10 76131 7 76645 2
20200313_140419, 49980 6 50484 1 50487 13 50993 19 51504 21 52015 22 52525 24 53037 25 53548 25 54060 25 54571 26 55083 25 55595 25 56106 25 56618 25 57129 26 57641 25 58153 25 58665 24 59177 24 59690 23 60202 22 60714 21 61227 18 61740 15 62252 14 62765 12 63278 5
20200313_140419, 34632 10 35143 12 35654 14 36165 16 36677 16 37189 17 37700 19 38212 19 38724 20 39236 21 39748 22 40260 23 40772 24 41284 24 41796 25 42308 25 42820 26 43331 27 43843 27 44355 28 44867 28 45379 28 45891 28 46403 28 46915 28 47427 28 47939 27 48452 26 48965 25 49477 24 49990 22 50502 22 51015 21 51528 20 52040 19 52553 15 53066 12 53580 7 54094 3
20200313_140419, 54015 7 54522 17 55033 20 55544 23 56056 23 56567 25 57080 24 57592 24 58104 24 58616 24 59129 23 59641 23 60153 23 60666 22 61178 22 61691 21 62204 20 62716 20 63230 18 63742 17 64255 16 64775 7 65290 3
20200313_140419, 82786 7 83297 10 83809 11 84321 12 84833 12 85344 13 85856 13 86368 14 86880 15 87392 15 87904 16 88415 17 88928 16 89440 16 89952 17 90464 18 90976 18 91488 18 92001 18 92513 18 93025 19 93537 19 94049 19 94561 20 95073 20 95585 20 96097 20 96609 20 97121 20 97634 19 98146 19 98658 19 99170 19 99682 19 100194 18 100706 18 101219 17 101731 17 102244 15 102757 14 103270 13 103783 11 104296 10 104809 9 105322 7 105836 5
20200313_140419, 206553 5 207064 7 207573 11 208085 11 208597 12 209109 12 209619 15 210131 15 210643 16 211155 16 211667 16 212179 17 212691 17 213203 17 213714 18 214226 19 214737 20 215249 20 215760 22 216272 22 216783 23 217295 23 217807 23 218319 23 218830 22 219342 21 219855 19 220367 17 220879 16 221391 15 221904 13 222416 12 222929 10 223441 11 223954 9 224467 1 224469 3
20200313_140419, 42169 4 42679 6 43190 8 43701 11 44212 17 44722 20 45233 22 45745 22 46256 23 46768 23 47279 24 47791 24 48303 24 48815 24 49327 24 49839 24 50350 25 50862 25 51374 25 51886 25 52398 24 52910 24 53422 24 53934 22 54447 20 54959 18 55471 16 55985 12 56500 1
20200313_140419, 137076 3 137586 8 138088 18 138594 25 139105 26 139616 27 140128 27 140640 28 141152 28 141664 28 142175 29 142687 28 143197 30 143709 29 144220 30 144732 30 145244 29 145756 29 146268 29 146780 28 147292 27 147804 26 148316 24 148828 23 149341 21 149854 1 149859 14 150378 5
